,date_id,iid,match,wave,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,field_cd,age,race,income,zipcode,samerace,goal,from,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,imprace,imprelig,attr3_1,sinc3_1,intel3_1,fun3_1,amb3_1,zipcode_area,latitude,longitude
61,1-1-10-5,7,0,1,60.0,0.0,0.0,40.0,0.0,0.0,1.0,22.0,4.0,49998.0 and 59998.0,91360,0,1.0,Southern California,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,15.0,15.0,25.0,20.0,15.0,2.0,4.0,6.0,6.0,7.0,5.0,7.0,913,48.666939164999995,2.3253978483333335
62,1-8-10-5,7,0,1,19.0,18.0,19.0,18.0,14.0,12.0,1.0,22.0,4.0,49998.0 and 59998.0,91360,1,1.0,Southern California,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,15.0,15.0,25.0,20.0,15.0,2.0,4.0,6.0,6.0,7.0,5.0,7.0,913,48.666939164999995,2.3253978483333335
63,1-3-10-5,7,1,1,30.0,5.0,15.0,40.0,5.0,5.0,1.0,22.0,4.0,49998.0 and 59998.0,91360,0,1.0,Southern California,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,15.0,15.0,25.0,20.0,15.0,2.0,4.0,6.0,6.0,7.0,5.0,7.0,913,48.666939164999995,2.3253978483333335
64,1-5-10-5,7,0,1,30.0,10.0,20.0,10.0,10.0,20.0,1.0,22.0,4.0,49998.0 and 59998.0,91360,0,1.0,Southern California,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,15.0,15.0,25.0,20.0,15.0,2.0,4.0,6.0,6.0,7.0,5.0,7.0,913,48.666939164999995,2.3253978483333335
65,1-4-10-5,7,0,1,50.0,0.0,30.0,10.0,0.0,10.0,1.0,22.0,4.0,49998.0 and 59998.0,91360,0,1.0,Southern California,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,15.0,15.0,25.0,20.0,15.0,2.0,4.0,6.0,6.0,7.0,5.0,7.0,913,48.666939164999995,2.3253978483333335
66,1-9-10-5,7,0,1,35.0,15.0,25.0,10.0,5.0,10.0,1.0,22.0,4.0,49998.0 and 59998.0,91360,0,1.0,Southern California,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,15.0,15.0,25.0,20.0,15.0,2.0,4.0,6.0,6.0,7.0,5.0,7.0,913,48.666939164999995,2.3253978483333335
67,1-10-10-5,7,0,1,33.33,11.11,11.11,11.11,11.11,22.22,1.0,22.0,4.0,49998.0 and 59998.0,91360,0,1.0,Southern California,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,15.0,15.0,25.0,20.0,15.0,2.0,4.0,6.0,6.0,7.0,5.0,7.0,913,48.666939164999995,2.3253978483333335
68,1-6-10-5,7,1,1,50.0,0.0,25.0,10.0,0.0,15.0,1.0,22.0,4.0,49998.0 and 59998.0,91360,0,1.0,Southern California,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,15.0,15.0,25.0,20.0,15.0,2.0,4.0,6.0,6.0,7.0,5.0,7.0,913,48.666939164999995,2.3253978483333335
69,1-7-10-5,7,0,1,100.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,4.0,49998.0 and 59998.0,91360,0,1.0,Southern California,1.0,5.0,3.0,4.0,10.0,10.0,10.0,2.0,3.0,8.0,8.0,8.0,10.0,10.0,10.0,10.0,10.0,10.0,7.0,15.0,15.0,25.0,20.0,15.0,2.0,4.0,6.0,6.0,7.0,5.0,7.0,913,48.666939164999995,2.3253978483333335
70,1-7-10-10,8,0,1,35.0,20.0,20.0,20.0,0.0,5.0,13.0,25.0,2.0,Not provided,0,1,1.0,"London, England",1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,9.09,18.18,27.27,18.18,18.18,1.0,1.0,7.0,4.0,8.0,8.0,8.0,0,Invalid postcode,Invalid postcode
71,1-6-10-10,8,1,1,60.0,0.0,0.0,40.0,0.0,0.0,13.0,25.0,2.0,Not provided,0,1,1.0,"London, England",1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,9.09,18.18,27.27,18.18,18.18,1.0,1.0,7.0,4.0,8.0,8.0,8.0,0,Invalid postcode,Invalid postcode
72,1-3-10-10,8,1,1,19.0,18.0,19.0,18.0,14.0,12.0,13.0,25.0,2.0,Not provided,0,0,1.0,"London, England",1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,9.09,18.18,27.27,18.18,18.18,1.0,1.0,7.0,4.0,8.0,8.0,8.0,0,Invalid postcode,Invalid postcode
73,1-8-10-10,8,1,1,30.0,5.0,15.0,40.0,5.0,5.0,13.0,25.0,2.0,Not provided,0,1,1.0,"London, England",1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,9.09,18.18,27.27,18.18,18.18,1.0,1.0,7.0,4.0,8.0,8.0,8.0,0,Invalid postcode,Invalid postcode
74,1-10-10-10,8,1,1,30.0,10.0,20.0,10.0,10.0,20.0,13.0,25.0,2.0,Not provided,0,0,1.0,"London, England",1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,9.09,18.18,27.27,18.18,18.18,1.0,1.0,7.0,4.0,8.0,8.0,8.0,0,Invalid postcode,Invalid postcode
75,1-9-10-10,8,1,1,50.0,0.0,30.0,10.0,0.0,10.0,13.0,25.0,2.0,Not provided,0,1,1.0,"London, England",1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,9.09,18.18,27.27,18.18,18.18,1.0,1.0,7.0,4.0,8.0,8.0,8.0,0,Invalid postcode,Invalid postcode
76,1-4-10-10,8,0,1,35.0,15.0,25.0,10.0,5.0,10.0,13.0,25.0,2.0,Not provided,0,1,1.0,"London, England",1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,9.09,18.18,27.27,18.18,18.18,1.0,1.0,7.0,4.0,8.0,8.0,8.0,0,Invalid postcode,Invalid postcode
77,1-5-10-10,8,1,1,33.33,11.11,11.11,11.11,11.11,22.22,13.0,25.0,2.0,Not provided,0,1,1.0,"London, England",1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,9.09,18.18,27.27,18.18,18.18,1.0,1.0,7.0,4.0,8.0,8.0,8.0,0,Invalid postcode,Invalid postcode
78,1-1-10-10,8,1,1,50.0,0.0,25.0,10.0,0.0,15.0,13.0,25.0,2.0,Not provided,0,1,1.0,"London, England",1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,9.09,18.18,27.27,18.18,18.18,1.0,1.0,7.0,4.0,8.0,8.0,8.0,0,Invalid postcode,Invalid postcode
79,1-2-10-10,8,1,1,100.0,0.0,0.0,0.0,0.0,0.0,13.0,25.0,2.0,Not provided,0,1,1.0,"London, England",1.0,2.0,2.0,1.0,10.0,9.0,9.0,3.0,2.0,10.0,8.0,10.0,9.0,9.0,6.0,6.0,8.0,6.0,6.0,9.09,18.18,27.27,18.18,18.18,1.0,1.0,7.0,4.0,8.0,8.0,8.0,0,Invalid postcode,Invalid postcode
80,1-8-10-1,9,0,1,35.0,20.0,20.0,20.0,0.0,5.0,13.0,26.0,6.0,Not provided,0,0,1.0,"Palm Springs, California",1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,20.0,10.0,20.0,30.0,10.0,1.0,1.0,7.0,6.0,7.0,10.0,7.0,0,Invalid postcode,Invalid postcode
81,1-7-10-1,9,1,1,60.0,0.0,0.0,40.0,0.0,0.0,13.0,26.0,6.0,Not provided,0,0,1.0,"Palm Springs, California",1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,20.0,10.0,20.0,30.0,10.0,1.0,1.0,7.0,6.0,7.0,10.0,7.0,0,Invalid postcode,Invalid postcode
82,1-4-10-1,9,1,1,19.0,18.0,19.0,18.0,14.0,12.0,13.0,26.0,6.0,Not provided,0,0,1.0,"Palm Springs, California",1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,20.0,10.0,20.0,30.0,10.0,1.0,1.0,7.0,6.0,7.0,10.0,7.0,0,Invalid postcode,Invalid postcode
83,1-9-10-1,9,1,1,30.0,5.0,15.0,40.0,5.0,5.0,13.0,26.0,6.0,Not provided,0,0,1.0,"Palm Springs, California",1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,20.0,10.0,20.0,30.0,10.0,1.0,1.0,7.0,6.0,7.0,10.0,7.0,0,Invalid postcode,Invalid postcode
84,1-1-10-1,9,1,1,30.0,10.0,20.0,10.0,10.0,20.0,13.0,26.0,6.0,Not provided,0,0,1.0,"Palm Springs, California",1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,20.0,10.0,20.0,30.0,10.0,1.0,1.0,7.0,6.0,7.0,10.0,7.0,0,Invalid postcode,Invalid postcode
85,1-10-10-1,9,1,1,50.0,0.0,30.0,10.0,0.0,10.0,13.0,26.0,6.0,Not provided,0,0,1.0,"Palm Springs, California",1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,20.0,10.0,20.0,30.0,10.0,1.0,1.0,7.0,6.0,7.0,10.0,7.0,0,Invalid postcode,Invalid postcode
86,1-5-10-1,9,1,1,35.0,15.0,25.0,10.0,5.0,10.0,13.0,26.0,6.0,Not provided,0,0,1.0,"Palm Springs, California",1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,20.0,10.0,20.0,30.0,10.0,1.0,1.0,7.0,6.0,7.0,10.0,7.0,0,Invalid postcode,Invalid postcode
87,1-6-10-1,9,0,1,33.33,11.11,11.11,11.11,11.11,22.22,13.0,26.0,6.0,Not provided,0,0,1.0,"Palm Springs, California",1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,20.0,10.0,20.0,30.0,10.0,1.0,1.0,7.0,6.0,7.0,10.0,7.0,0,Invalid postcode,Invalid postcode
88,1-2-10-1,9,1,1,50.0,0.0,25.0,10.0,0.0,15.0,13.0,26.0,6.0,Not provided,0,0,1.0,"Palm Springs, California",1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,20.0,10.0,20.0,30.0,10.0,1.0,1.0,7.0,6.0,7.0,10.0,7.0,0,Invalid postcode,Invalid postcode
89,1-3-10-1,9,0,1,100.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,6.0,Not provided,0,0,1.0,"Palm Springs, California",1.0,4.0,3.0,1.0,8.0,6.0,7.0,2.0,2.0,10.0,8.0,8.0,10.0,10.0,9.0,9.0,8.0,3.0,6.0,20.0,10.0,20.0,30.0,10.0,1.0,1.0,7.0,6.0,7.0,10.0,7.0,0,Invalid postcode,Invalid postcode
90,1-9-10-2,10,0,1,35.0,20.0,20.0,20.0,0.0,5.0,13.0,26.0,2.0,39998.0 and 49998.0,19335,1,2.0,94115,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,4.0,4.0,6.0,8.0,6.0,10.0,9.0,193,40.01503334742857,-75.71829695188572
91,1-8-10-2,10,0,1,60.0,0.0,0.0,40.0,0.0,0.0,13.0,26.0,2.0,39998.0 and 49998.0,19335,1,2.0,94115,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,4.0,4.0,6.0,8.0,6.0,10.0,9.0,193,40.01503334742857,-75.71829695188572
92,1-5-10-2,10,1,1,19.0,18.0,19.0,18.0,14.0,12.0,13.0,26.0,2.0,39998.0 and 49998.0,19335,0,2.0,94115,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,4.0,4.0,6.0,8.0,6.0,10.0,9.0,193,40.01503334742857,-75.71829695188572
93,1-10-10-2,10,0,1,30.0,5.0,15.0,40.0,5.0,5.0,13.0,26.0,2.0,39998.0 and 49998.0,19335,1,2.0,94115,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,4.0,4.0,6.0,8.0,6.0,10.0,9.0,193,40.01503334742857,-75.71829695188572
94,1-2-10-2,10,0,1,30.0,10.0,20.0,10.0,10.0,20.0,13.0,26.0,2.0,39998.0 and 49998.0,19335,0,2.0,94115,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,4.0,4.0,6.0,8.0,6.0,10.0,9.0,193,40.01503334742857,-75.71829695188572
95,1-1-10-2,10,0,1,50.0,0.0,30.0,10.0,0.0,10.0,13.0,26.0,2.0,39998.0 and 49998.0,19335,1,2.0,94115,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,4.0,4.0,6.0,8.0,6.0,10.0,9.0,193,40.01503334742857,-75.71829695188572
96,1-6-10-2,10,0,1,35.0,15.0,25.0,10.0,5.0,10.0,13.0,26.0,2.0,39998.0 and 49998.0,19335,1,2.0,94115,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,4.0,4.0,6.0,8.0,6.0,10.0,9.0,193,40.01503334742857,-75.71829695188572
97,1-7-10-2,10,0,1,33.33,11.11,11.11,11.11,11.11,22.22,13.0,26.0,2.0,39998.0 and 49998.0,19335,1,2.0,94115,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,4.0,4.0,6.0,8.0,6.0,10.0,9.0,193,40.01503334742857,-75.71829695188572
98,1-3-10-2,10,1,1,50.0,0.0,25.0,10.0,0.0,15.0,13.0,26.0,2.0,39998.0 and 49998.0,19335,1,2.0,94115,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,4.0,4.0,6.0,8.0,6.0,10.0,9.0,193,40.01503334742857,-75.71829695188572
99,1-4-10-2,10,0,1,100.0,0.0,0.0,0.0,0.0,0.0,13.0,26.0,2.0,39998.0 and 49998.0,19335,1,2.0,94115,1.0,9.0,9.0,9.0,7.0,6.0,6.0,7.0,1.0,7.0,8.0,5.0,6.0,7.0,7.0,8.0,7.0,7.0,7.0,15.0,15.0,15.0,40.0,10.0,4.0,4.0,6.0,8.0,6.0,10.0,9.0,193,40.01503334742857,-75.71829695188572
100,1-4-10-7,11,0,1,15.0,20.0,20.0,15.0,15.0,15.0,8.0,27.0,2.0,Not provided,0,0,1.0,Argentina,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,7.0,3.0,8.0,9.0,8.0,7.0,5.0,0,Invalid postcode,Invalid postcode
101,1-10-10-3,11,0,1,45.0,5.0,25.0,20.0,0.0,5.0,8.0,27.0,2.0,Not provided,0,1,1.0,Argentina,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,7.0,3.0,8.0,9.0,8.0,7.0,5.0,0,Invalid postcode,Invalid postcode
102,1-6-10-9,11,0,1,35.0,10.0,35.0,10.0,10.0,0.0,8.0,27.0,2.0,Not provided,0,1,1.0,Argentina,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,7.0,3.0,8.0,9.0,8.0,7.0,5.0,0,Invalid postcode,Invalid postcode
103,1-3-10-6,11,0,1,20.0,20.0,20.0,20.0,10.0,10.0,8.0,27.0,2.0,Not provided,0,1,1.0,Argentina,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,7.0,3.0,8.0,9.0,8.0,7.0,5.0,0,Invalid postcode,Invalid postcode
104,1-1-10-4,11,0,1,20.0,5.0,25.0,25.0,10.0,15.0,8.0,27.0,2.0,Not provided,0,1,1.0,Argentina,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,7.0,3.0,8.0,9.0,8.0,7.0,5.0,0,Invalid postcode,Invalid postcode
105,1-5-10-8,11,0,1,10.0,25.0,20.0,25.0,5.0,15.0,8.0,27.0,2.0,Not provided,0,0,1.0,Argentina,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,7.0,3.0,8.0,9.0,8.0,7.0,5.0,0,Invalid postcode,Invalid postcode
106,1-2-10-5,11,0,1,15.0,15.0,25.0,20.0,15.0,10.0,8.0,27.0,2.0,Not provided,0,0,1.0,Argentina,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,7.0,3.0,8.0,9.0,8.0,7.0,5.0,0,Invalid postcode,Invalid postcode
107,1-7-10-10,11,0,1,9.09,18.18,27.27,18.18,18.18,9.09,8.0,27.0,2.0,Not provided,0,1,1.0,Argentina,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,7.0,3.0,8.0,9.0,8.0,7.0,5.0,0,Invalid postcode,Invalid postcode
108,1-8-10-1,11,0,1,20.0,10.0,20.0,30.0,10.0,10.0,8.0,27.0,2.0,Not provided,0,0,1.0,Argentina,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,7.0,3.0,8.0,9.0,8.0,7.0,5.0,0,Invalid postcode,Invalid postcode
109,1-9-10-2,11,0,1,15.0,15.0,15.0,40.0,10.0,5.0,8.0,27.0,2.0,Not provided,0,1,1.0,Argentina,4.0,8.0,7.0,2.0,6.0,7.0,5.0,5.0,5.0,4.0,9.0,2.0,4.0,8.0,7.0,8.0,5.0,1.0,7.0,35.0,20.0,20.0,20.0,0.0,7.0,3.0,8.0,9.0,8.0,7.0,5.0,0,Invalid postcode,Invalid postcode
110,1-3-10-7,12,0,1,15.0,20.0,20.0,15.0,15.0,15.0,1.0,22.0,2.0,19998.0 and 29998.0,14850,0,1.0,England,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,148,49.213305642857144,-0.24772164285714288
111,1-9-10-3,12,0,1,45.0,5.0,25.0,20.0,0.0,5.0,1.0,22.0,2.0,19998.0 and 29998.0,14850,1,1.0,England,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,148,49.213305642857144,-0.24772164285714288
112,1-5-10-9,12,0,1,35.0,10.0,35.0,10.0,10.0,0.0,1.0,22.0,2.0,19998.0 and 29998.0,14850,1,1.0,England,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,148,49.213305642857144,-0.24772164285714288
113,1-2-10-6,12,0,1,20.0,20.0,20.0,20.0,10.0,10.0,1.0,22.0,2.0,19998.0 and 29998.0,14850,1,1.0,England,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,148,49.213305642857144,-0.24772164285714288
114,1-10-10-4,12,0,1,20.0,5.0,25.0,25.0,10.0,15.0,1.0,22.0,2.0,19998.0 and 29998.0,14850,1,1.0,England,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,148,49.213305642857144,-0.24772164285714288
115,1-4-10-8,12,0,1,10.0,25.0,20.0,25.0,5.0,15.0,1.0,22.0,2.0,19998.0 and 29998.0,14850,0,1.0,England,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,148,49.213305642857144,-0.24772164285714288
116,1-1-10-5,12,0,1,15.0,15.0,25.0,20.0,15.0,10.0,1.0,22.0,2.0,19998.0 and 29998.0,14850,0,1.0,England,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,148,49.213305642857144,-0.24772164285714288
117,1-6-10-10,12,1,1,9.09,18.18,27.27,18.18,18.18,9.09,1.0,22.0,2.0,19998.0 and 29998.0,14850,1,1.0,England,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,148,49.213305642857144,-0.24772164285714288
118,1-7-10-1,12,1,1,20.0,10.0,20.0,30.0,10.0,10.0,1.0,22.0,2.0,19998.0 and 29998.0,14850,0,1.0,England,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,148,49.213305642857144,-0.24772164285714288
119,1-8-10-2,12,0,1,15.0,15.0,15.0,40.0,10.0,5.0,1.0,22.0,2.0,19998.0 and 29998.0,14850,1,1.0,England,1.0,9.0,7.0,9.0,8.0,7.0,6.0,3.0,3.0,5.0,6.0,6.0,4.0,7.0,7.0,9.0,5.0,5.0,7.0,60.0,0.0,0.0,40.0,0.0,1.0,1.0,9.0,9.0,10.0,9.0,9.0,148,49.213305642857144,-0.24772164285714288
120,1-10-10-7,13,1,1,15.0,20.0,20.0,15.0,15.0,15.0,1.0,22.0,4.0,Not provided,92821,1,2.0,Southern California,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,3.0,19.0,18.0,19.0,18.0,14.0,3.0,5.0,4.0,7.0,8.0,8.0,3.0,928,33.920365485110274,-117.88518189061665
121,1-6-10-3,13,0,1,45.0,5.0,25.0,20.0,0.0,5.0,1.0,22.0,4.0,Not provided,92821,0,2.0,Southern California,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,3.0,19.0,18.0,19.0,18.0,14.0,3.0,5.0,4.0,7.0,8.0,8.0,3.0,928,33.920365485110274,-117.88518189061665
122,1-2-10-9,13,0,1,35.0,10.0,35.0,10.0,10.0,0.0,1.0,22.0,4.0,Not provided,92821,0,2.0,Southern California,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,3.0,19.0,18.0,19.0,18.0,14.0,3.0,5.0,4.0,7.0,8.0,8.0,3.0,928,33.920365485110274,-117.88518189061665
123,1-9-10-6,13,0,1,20.0,20.0,20.0,20.0,10.0,10.0,1.0,22.0,4.0,Not provided,92821,0,2.0,Southern California,1.0,7.0,8.0,2.0,9.0,5.0,6.0,4.0,7.0,7.0,6.0,8.0,10.0,8.0,9.0,9.0,8.0,1.0,3.0,19.0,18.0,19.0,18.0,14.0,3.0,5.0,4.0,7.0,8.0,8.0,3.0,928,33.920365485110274,-117.88518189061665
